ref_datetime,valid_datetime,"Temperature, WindSpeed, WindSpeed:100, WindDirection:100, CloudCover, RelativeHumidity, PressureReducedMSL, SolarDownwardRadiation, TotalPrecipitation",latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-02T12:00:00Z,2024-10-05T16:00:00Z,,51.9563696,0.6588173,13.53,4.8,7.81,152.5,0.31,74.57,101247.38,63.19,0.0
2024-10-02T12:00:00Z,2024-10-05T17:00:00Z,,51.9563696,0.6588173,12.32,4.09,8.04,146.69,0.71,81.38,101185.2,3.33,0.0
2024-10-02T12:00:00Z,2024-10-05T18:00:00Z,,51.9563696,0.6588173,11.19,3.9,9.05,147.26,0.83,84.91,101116.81,3.09,0.0
2024-10-02T12:00:00Z,2024-10-05T21:00:00Z,,51.9563696,0.6588173,11.35,5.09,10.21,146.35,0.99,82.55,100917.86,1.61,0.0
2024-10-02T12:00:00Z,2024-10-06T00:00:00Z,,51.9563696,0.6588173,11.19,5.83,10.53,141.41,1.0,82.71,100631.87,2.06,0.17
2024-10-02T12:00:00Z,2024-10-06T03:00:00Z,,51.9563696,0.6588173,11.35,6.19,10.51,143.97,1.0,86.0,100345.88,2.0,1.46
2024-10-02T12:00:00Z,2024-10-06T06:00:00Z,,51.9563696,0.6588173,10.98,6.64,10.92,147.3,1.0,90.08,100146.92,16.05,0.03
2024-10-02T12:00:00Z,2024-10-06T09:00:00Z,,51.9563696,0.6588173,11.14,5.41,8.74,147.08,1.0,91.34,100072.31,107.13,0.0
2024-10-02T12:00:00Z,2024-10-06T12:00:00Z,,51.9563696,0.6588173,15.32,4.31,7.15,202.99,1.0,85.53,99972.84,215.98,0.04
2024-10-02T12:00:00Z,2024-10-06T15:00:00Z,,51.9563696,0.6588173,17.62,4.58,7.3,202.91,0.78,81.06,99873.36,51.04,0.23
2024-10-02T12:00:00Z,2024-10-06T18:00:00Z,,51.9563696,0.6588173,15.37,3.78,7.14,177.8,0.86,94.0,99848.49,1.45,0.32
2024-10-02T12:00:00Z,2024-10-06T21:00:00Z,,51.9563696,0.6588173,14.93,5.41,9.25,198.5,0.93,94.32,99873.36,2.57,0.01
2024-10-02T12:00:00Z,2024-10-07T00:00:00Z,,51.9563696,0.6588173,12.54,2.79,6.53,215.01,0.29,92.75,99848.49,1.01,0.0
2024-10-02T12:00:00Z,2024-10-07T03:00:00Z,,51.9563696,0.6588173,10.87,1.54,5.09,183.38,0.83,94.0,99798.76,1.36,0.0
2024-10-02T12:00:00Z,2024-10-07T06:00:00Z,,51.9563696,0.6588173,11.52,2.01,5.76,146.54,1.0,97.14,99674.41,37.81,0.03
2024-10-02T12:00:00Z,2024-10-07T09:00:00Z,,51.9563696,0.6588173,13.72,2.14,4.77,128.26,1.0,96.83,99500.33,46.05,2.67
2024-10-02T12:00:00Z,2024-10-07T12:00:00Z,,51.9563696,0.6588173,13.8,2.72,4.21,217.73,1.0,96.83,99301.38,,
2024-10-02T12:00:00Z,2024-10-02T12:00:00Z,,52.2499177,1.3894081,13.85,5.72,9.17,42.42,0.98,85.85,101427.68,128.59,
2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,,52.2499177,1.3894081,13.64,5.3,8.67,47.33,0.94,86.32,101452.55,181.06,0.0
2024-10-02T12:00:00Z,2024-10-02T14:00:00Z,,52.2499177,1.3894081,13.83,5.8,9.23,42.86,0.86,83.65,101508.5,151.22,0.01
2024-10-02T12:00:00Z,2024-10-02T15:00:00Z,,52.2499177,1.3894081,13.18,5.62,9.16,35.55,0.97,85.85,101539.59,54.63,0.07
2024-10-02T12:00:00Z,2024-10-02T16:00:00Z,,52.2499177,1.3894081,12.91,5.22,8.84,32.52,0.91,84.91,101586.22,37.2,0.0
2024-10-02T12:00:00Z,2024-10-02T17:00:00Z,,52.2499177,1.3894081,12.43,5.04,8.77,33.53,0.83,85.38,101620.41,3.06,0.0
2024-10-02T12:00:00Z,2024-10-02T18:00:00Z,,52.2499177,1.3894081,11.89,4.61,8.34,29.69,0.82,87.26,101729.21,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T19:00:00Z,,52.2499177,1.3894081,11.73,4.24,7.87,29.66,0.74,87.57,101786.73,0.27,0.0
2024-10-02T12:00:00Z,2024-10-02T20:00:00Z,,52.2499177,1.3894081,11.57,4.09,7.75,33.06,0.75,87.26,101847.34,0.05,0.0
2024-10-02T12:00:00Z,2024-10-02T21:00:00Z,,52.2499177,1.3894081,11.3,3.85,7.49,36.59,0.63,88.51,101866.77,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T22:00:00Z,,52.2499177,1.3894081,11.14,3.25,6.67,42.54,0.73,89.77,101886.98,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T23:00:00Z,,52.2499177,1.3894081,10.98,2.59,6.04,36.63,0.72,90.08,101917.87,0.49,0.0
2024-10-02T12:00:00Z,2024-10-03T00:00:00Z,,52.2499177,1.3894081,10.92,3.17,7.52,36.88,0.52,84.28,101942.93,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T01:00:00Z,,52.2499177,1.3894081,10.33,3.21,7.91,34.8,0.08,82.16,101974.8,0.49,0.0
2024-10-02T12:00:00Z,2024-10-03T02:00:00Z,,52.2499177,1.3894081,9.53,2.96,7.34,28.98,0.09,82.63,101985.68,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T03:00:00Z,,52.2499177,1.3894081,9.15,1.92,5.97,31.57,0.12,82.0,102005.1,0.13,0.0
2024-10-02T12:00:00Z,2024-10-03T04:00:00Z,,52.2499177,1.3894081,8.83,1.81,5.96,27.97,0.62,83.02,102035.41,0.05,0.0
2024-10-02T12:00:00Z,2024-10-03T05:00:00Z,,52.2499177,1.3894081,9.53,2.25,6.51,59.47,0.74,87.26,102050.96,0.75,0.0
2024-10-02T12:00:00Z,2024-10-03T06:00:00Z,,52.2499177,1.3894081,9.79,2.19,6.3,54.58,0.7,91.02,102108.47,27.54,0.0
2024-10-02T12:00:00Z,2024-10-03T07:00:00Z,,52.2499177,1.3894081,10.28,1.76,5.4,49.88,0.42,88.51,102158.2,128.28,0.0
2024-10-02T12:00:00Z,2024-10-03T08:00:00Z,,52.2499177,1.3894081,11.62,2.1,4.87,46.1,0.53,86.0,102229.7,203.21,0.0
2024-10-02T12:00:00Z,2024-10-03T09:00:00Z,,52.2499177,1.3894081,12.89,1.87,2.38,37.77,0.4,83.81,102260.79,254.29,0.0
2024-10-02T12:00:00Z,2024-10-03T10:00:00Z,,52.2499177,1.3894081,13.75,2.91,4.29,47.78,0.82,76.75,102251.46,267.33,0.0
2024-10-02T12:00:00Z,2024-10-03T11:00:00Z,,52.2499177,1.3894081,14.31,4.27,6.8,61.85,0.77,69.77,102226.59,365.76,0.0
2024-10-02T12:00:00Z,2024-10-03T12:00:00Z,,52.2499177,1.3894081,14.81,4.47,6.55,64.23,0.54,66.16,102211.05,363.32,0.0
2024-10-02T12:00:00Z,2024-10-03T13:00:00Z,,52.2499177,1.3894081,14.55,4.51,6.51,63.05,0.6,67.73,102223.48,313.75,0.0
2024-10-02T12:00:00Z,2024-10-03T14:00:00Z,,52.2499177,1.3894081,14.42,3.6,5.2,68.89,0.6,69.38,102220.38,245.02,0.0
2024-10-02T12:00:00Z,2024-10-03T15:00:00Z,,52.2499177,1.3894081,14.34,3.48,5.45,68.96,0.41,66.71,102211.05,176.65,0.0
2024-10-02T12:00:00Z,2024-10-03T16:00:00Z,,52.2499177,1.3894081,13.72,2.21,4.23,63.87,0.13,69.53,102186.18,63.76,0.0
2024-10-02T12:00:00Z,2024-10-03T17:00:00Z,,52.2499177,1.3894081,12.48,1.42,3.85,48.69,0.5,76.87,102207.95,3.81,0.0
2024-10-02T12:00:00Z,2024-10-03T18:00:00Z,,52.2499177,1.3894081,11.19,1.28,4.03,38.89,0.41,80.36,102239.03,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T19:00:00Z,,52.2499177,1.3894081,10.44,1.27,3.97,41.35,0.64,82.71,102260.79,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T20:00:00Z,,52.2499177,1.3894081,10.17,1.09,3.79,56.82,0.27,82.87,102282.55,0.58,0.0
2024-10-02T12:00:00Z,2024-10-03T21:00:00Z,,52.2499177,1.3894081,9.63,0.97,3.09,66.68,0.41,84.12,102285.66,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T22:00:00Z,,52.2499177,1.3894081,9.04,1.06,2.81,64.37,0.07,85.22,102276.34,0.4,0.0
2024-10-02T12:00:00Z,2024-10-03T23:00:00Z,,52.2499177,1.3894081,8.5,1.34,2.7,35.04,0.61,87.42,102260.79,0.22,0.0
2024-10-02T12:00:00Z,2024-10-04T00:00:00Z,,52.2499177,1.3894081,8.72,1.07,2.26,43.27,0.66,86.32,102257.68,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T01:00:00Z,,52.2499177,1.3894081,8.4,1.01,1.21,51.35,0.47,87.42,102229.7,1.02,0.0
2024-10-02T12:00:00Z,2024-10-04T02:00:00Z,,52.2499177,1.3894081,8.07,0.99,1.76,51.98,0.65,88.51,102214.16,0.31,0.0
2024-10-02T12:00:00Z,2024-10-04T03:00:00Z,,52.2499177,1.3894081,8.5,0.91,2.0,54.39,0.69,85.22,102204.84,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T04:00:00Z,,52.2499177,1.3894081,8.29,0.94,1.36,46.77,0.37,85.38,102195.51,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T05:00:00Z,,52.2499177,1.3894081,7.64,1.01,1.84,29.92,0.24,87.26,102201.73,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T06:00:00Z,,52.2499177,1.3894081,7.32,0.86,2.35,55.44,0.41,87.42,102207.95,30.64,0.0
2024-10-02T12:00:00Z,2024-10-04T07:00:00Z,,52.2499177,1.3894081,7.75,0.73,1.98,74.56,0.09,86.63,102232.81,126.32,0.0
2024-10-02T12:00:00Z,2024-10-04T08:00:00Z,,52.2499177,1.3894081,9.69,0.69,1.84,89.03,0.39,86.16,102260.79,234.65,0.0
2024-10-02T12:00:00Z,2024-10-04T09:00:00Z,,52.2499177,1.3894081,12.78,0.86,2.07,108.69,0.12,78.08,102273.23,335.74,0.0
2024-10-02T12:00:00Z,2024-10-04T10:00:00Z,,52.2499177,1.3894081,14.37,2.89,3.77,127.69,0.51,71.94,102235.92,372.1,0.0
2024-10-02T12:00:00Z,2024-10-04T11:00:00Z,,52.2499177,1.3894081,14.51,3.88,5.3,136.47,0.58,66.87,102204.84,371.74,0.0
2024-10-02T12:00:00Z,2024-10-04T12:00:00Z,,52.2499177,1.3894081,14.58,3.74,5.09,141.44,0.6,66.55,102173.75,368.42,0.0
2024-10-02T12:00:00Z,2024-10-04T13:00:00Z,,52.2499177,1.3894081,14.58,3.44,4.53,143.46,0.47,65.06,102136.45,359.73,0.0
2024-10-02T12:00:00Z,2024-10-04T14:00:00Z,,52.2499177,1.3894081,14.47,2.92,3.78,143.13,0.38,66.0,102111.58,279.74,0.0
2024-10-02T12:00:00Z,2024-10-04T15:00:00Z,,52.2499177,1.3894081,14.04,2.62,3.46,141.65,0.46,66.39,102086.7,171.37,0.0
2024-10-02T12:00:00Z,2024-10-04T16:00:00Z,,52.2499177,1.3894081,13.21,2.22,3.73,141.6,0.32,72.06,102083.6,63.41,0.0
2024-10-02T12:00:00Z,2024-10-04T17:00:00Z,,52.2499177,1.3894081,11.68,1.52,3.82,150.8,0.21,81.06,102105.36,4.26,0.0
2024-10-02T12:00:00Z,2024-10-04T18:00:00Z,,52.2499177,1.3894081,10.22,1.09,3.62,150.8,0.41,83.49,102110.02,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T19:00:00Z,,52.2499177,1.3894081,9.31,1.2,4.29,144.67,0.11,86.16,102111.58,1.55,0.0
2024-10-02T12:00:00Z,2024-10-04T20:00:00Z,,52.2499177,1.3894081,8.83,1.2,4.84,146.81,0.12,88.36,102105.36,0.44,0.0
2024-10-02T12:00:00Z,2024-10-04T21:00:00Z,,52.2499177,1.3894081,8.61,1.13,4.88,152.33,0.11,88.98,102110.02,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T22:00:00Z,,52.2499177,1.3894081,8.61,0.78,4.24,166.48,0.43,86.63,102082.05,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T23:00:00Z,,52.2499177,1.3894081,8.72,0.67,3.79,176.38,0.92,83.34,102044.74,0.58,0.0
2024-10-02T12:00:00Z,2024-10-05T00:00:00Z,,52.2499177,1.3894081,9.04,0.29,2.84,191.63,1.0,80.51,101992.67,0.09,0.0
2024-10-02T12:00:00Z,2024-10-05T01:00:00Z,,52.2499177,1.3894081,9.04,0.51,2.75,200.55,1.0,81.38,101966.25,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T02:00:00Z,,52.2499177,1.3894081,9.2,0.62,3.19,200.37,0.64,81.61,101933.41,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T03:00:00Z,,52.2499177,1.3894081,8.93,0.72,3.54,201.17,0.98,83.18,101888.14,2.26,0.0
2024-10-02T12:00:00Z,2024-10-05T04:00:00Z,,52.2499177,1.3894081,8.72,0.6,3.22,203.37,0.43,84.28,101858.22,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T05:00:00Z,,52.2499177,1.3894081,8.4,0.8,3.28,190.04,0.82,86.0,101822.48,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T06:00:00Z,,52.2499177,1.3894081,8.5,0.7,3.37,182.23,0.45,86.16,101810.04,26.74,0.0
2024-10-02T12:00:00Z,2024-10-05T07:00:00Z,,52.2499177,1.3894081,8.72,0.95,3.83,165.73,0.44,87.1,101827.13,118.43,0.0
2024-10-02T12:00:00Z,2024-10-05T08:00:00Z,,52.2499177,1.3894081,10.44,1.4,5.19,155.84,0.48,87.73,101810.04,229.55,0.0
2024-10-02T12:00:00Z,2024-10-05T09:00:00Z,,52.2499177,1.3894081,12.91,3.16,5.47,156.33,0.51,83.49,101785.17,292.69,0.0
2024-10-02T12:00:00Z,2024-10-05T10:00:00Z,,52.2499177,1.3894081,13.56,4.89,7.39,159.58,0.6,74.55,101738.54,336.32,0.0
2024-10-02T12:00:00Z,2024-10-05T11:00:00Z,,52.2499177,1.3894081,13.91,4.93,7.24,163.13,0.63,72.81,101698.12,362.39,0.0
2024-10-02T12:00:00Z,2024-10-05T12:00:00Z,,52.2499177,1.3894081,14.12,4.95,7.2,164.22,0.67,70.47,101620.41,350.42,0.0
2024-10-02T12:00:00Z,2024-10-05T13:00:00Z,,52.2499177,1.3894081,14.26,4.91,7.22,165.83,0.63,70.24,101527.16,327.8,0.0
2024-10-02T12:00:00Z,2024-10-05T14:00:00Z,,52.2499177,1.3894081,14.15,4.95,7.34,166.45,0.58,71.89,101452.55,247.46,0.0
2024-10-02T12:00:00Z,2024-10-05T15:00:00Z,,52.2499177,1.3894081,13.83,4.69,7.38,165.19,0.45,73.08,101384.16,163.66,0.0
2024-10-02T12:00:00Z,2024-10-05T16:00:00Z,,52.2499177,1.3894081,13.29,4.13,7.03,159.52,0.22,77.57,101340.63,59.33,0.0
2024-10-02T12:00:00Z,2024-10-05T17:00:00Z,,52.2499177,1.3894081,12.21,3.25,7.41,150.47,0.46,83.49,101253.59,2.75,0.0
2024-10-02T12:00:00Z,2024-10-05T18:00:00Z,,52.2499177,1.3894081,11.41,3.41,8.64,148.14,0.75,85.38,101203.85,2.42,0.0
2024-10-02T12:00:00Z,2024-10-05T21:00:00Z,,52.2499177,1.3894081,12.11,4.87,10.17,151.23,0.73,77.18,101004.91,1.89,0.0
2024-10-02T12:00:00Z,2024-10-06T00:00:00Z,,52.2499177,1.3894081,11.73,4.91,9.77,152.17,1.0,80.67,100756.21,2.16,0.0
2024-10-02T12:00:00Z,2024-10-06T03:00:00Z,,52.2499177,1.3894081,12.27,5.9,10.45,151.49,1.0,82.87,100445.35,1.92,0.24
2024-10-02T12:00:00Z,2024-10-06T06:00:00Z,,52.2499177,1.3894081,11.89,7.2,12.09,150.81,1.0,86.63,100196.66,33.29,0.12
2024-10-02T12:00:00Z,2024-10-06T09:00:00Z,,52.2499177,1.3894081,12.05,6.11,10.33,165.55,1.0,86.32,100146.92,41.98,0.04
2024-10-02T12:00:00Z,2024-10-06T12:00:00Z,,52.2499177,1.3894081,12.78,5.31,8.75,170.74,1.0,90.24,100022.58,132.15,0.0
2024-10-02T12:00:00Z,2024-10-06T15:00:00Z,,52.2499177,1.3894081,16.03,3.08,5.01,181.3,0.66,87.42,99898.23,53.61,0.0
2024-10-02T12:00:00Z,2024-10-06T18:00:00Z,,52.2499177,1.3894081,15.18,3.79,7.59,186.37,0.8,94.32,99898.23,2.76,0.14
2024-10-02T12:00:00Z,2024-10-06T21:00:00Z,,52.2499177,1.3894081,15.17,4.65,8.39,184.45,0.95,94.63,99873.36,0.93,0.18
2024-10-02T12:00:00Z,2024-10-07T00:00:00Z,,52.2499177,1.3894081,13.77,3.47,7.2,215.0,0.47,93.06,99848.49,0.98,0.0
2024-10-02T12:00:00Z,2024-10-07T03:00:00Z,,52.2499177,1.3894081,11.35,2.14,6.07,201.96,1.0,94.0,99823.62,1.42,0.0
2024-10-02T12:00:00Z,2024-10-07T06:00:00Z,,52.2499177,1.3894081,11.14,1.34,4.95,156.38,1.0,94.95,99724.15,39.66,0.08
2024-10-02T12:00:00Z,2024-10-07T09:00:00Z,,52.2499177,1.3894081,14.15,2.87,6.08,140.18,1.0,96.51,99550.06,46.34,3.31
2024-10-02T12:00:00Z,2024-10-07T12:00:00Z,,52.2499177,1.3894081,14.28,1.17,1.66,282.38,1.0,97.46,99251.63,,
2024-10-02T12:00:00Z,2024-10-02T12:00:00Z,,52.6416477,1.3509559,13.94,5.29,9.2,41.41,0.97,83.18,101502.28,202.63,
2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,,52.6416477,1.3509559,13.69,6.3,10.14,45.5,0.94,84.12,101533.37,135.86,0.01
2024-10-02T12:00:00Z,2024-10-02T14:00:00Z,,52.6416477,1.3509559,13.16,5.39,9.13,43.45,1.0,85.22,101595.54,105.86,0.02
2024-10-02T12:00:00Z,2024-10-02T15:00:00Z,,52.6416477,1.3509559,13.37,5.81,9.89,44.62,0.83,81.22,101614.2,113.84,0.0
2024-10-02T12:00:00Z,2024-10-02T16:00:00Z,,52.6416477,1.3509559,13.05,5.42,9.49,41.45,0.85,81.3,101657.72,40.84,0.0
2024-10-02T12:00:00Z,2024-10-02T17:00:00Z,,52.6416477,1.3509559,12.67,4.94,8.96,39.58,0.85,80.91,101698.12,2.48,0.0
2024-10-02T12:00:00Z,2024-10-02T18:00:00Z,,52.6416477,1.3509559,12.27,4.24,8.32,34.8,0.7,79.34,101800.71,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T19:00:00Z,,52.6416477,1.3509559,11.84,4.27,8.55,35.33,0.53,78.08,101862.11,0.05,0.0
2024-10-02T12:00:00Z,2024-10-02T20:00:00Z,,52.6416477,1.3509559,11.46,3.81,8.24,36.44,0.56,79.89,101917.87,0.13,0.0
2024-10-02T12:00:00Z,2024-10-02T21:00:00Z,,52.6416477,1.3509559,11.35,3.65,8.19,38.37,0.71,79.26,101932.49,0.31,0.0
2024-10-02T12:00:00Z,2024-10-02T22:00:00Z,,52.6416477,1.3509559,11.35,3.58,7.96,43.86,0.71,76.16,101944.88,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T23:00:00Z,,52.6416477,1.3509559,10.98,3.13,7.78,41.73,0.63,76.04,101985.29,0.4,0.0
2024-10-02T12:00:00Z,2024-10-03T00:00:00Z,,52.6416477,1.3509559,10.28,2.79,7.5,44.72,0.38,77.85,102008.21,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T01:00:00Z,,52.6416477,1.3509559,9.79,2.15,6.68,49.55,0.41,79.57,102036.19,0.31,0.0
2024-10-02T12:00:00Z,2024-10-03T02:00:00Z,,52.6416477,1.3509559,9.74,1.53,5.97,45.74,0.47,78.0,102036.19,0.4,0.0
2024-10-02T12:00:00Z,2024-10-03T03:00:00Z,,52.6416477,1.3509559,9.58,1.48,5.85,46.94,0.43,78.63,102054.06,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T04:00:00Z,,52.6416477,1.3509559,9.63,1.41,5.65,40.93,0.55,78.87,102072.72,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T05:00:00Z,,52.6416477,1.3509559,9.53,0.94,4.14,56.81,0.52,80.67,102080.49,0.22,0.0
2024-10-02T12:00:00Z,2024-10-03T06:00:00Z,,52.6416477,1.3509559,9.26,0.87,3.36,59.27,0.54,81.22,102136.45,26.65,0.0
2024-10-02T12:00:00Z,2024-10-03T07:00:00Z,,52.6416477,1.3509559,9.58,0.83,3.9,50.0,0.69,83.18,102189.29,105.75,0.0
2024-10-02T12:00:00Z,2024-10-03T08:00:00Z,,52.6416477,1.3509559,11.3,0.75,3.35,38.86,0.53,83.96,102245.25,209.86,0.0
2024-10-02T12:00:00Z,2024-10-03T09:00:00Z,,52.6416477,1.3509559,13.45,2.25,4.04,37.49,0.81,76.83,102279.45,224.4,0.0
2024-10-02T12:00:00Z,2024-10-03T10:00:00Z,,52.6416477,1.3509559,13.96,3.07,4.7,66.78,0.76,74.89,102285.66,283.55,0.0
2024-10-02T12:00:00Z,2024-10-03T11:00:00Z,,52.6416477,1.3509559,14.69,4.46,7.01,67.28,0.66,66.0,102260.79,392.98,0.0
2024-10-02T12:00:00Z,2024-10-03T12:00:00Z,,52.6416477,1.3509559,14.98,3.98,5.82,69.99,0.56,62.16,102251.46,406.06,0.0
2024-10-02T12:00:00Z,2024-10-03T13:00:00Z,,52.6416477,1.3509559,15.15,3.66,5.22,69.78,0.12,58.55,102251.46,377.07,0.0
2024-10-02T12:00:00Z,2024-10-03T14:00:00Z,,52.6416477,1.3509559,15.12,3.16,4.57,63.23,0.66,57.3,102242.14,256.68,0.0
2024-10-02T12:00:00Z,2024-10-03T15:00:00Z,,52.6416477,1.3509559,14.62,3.16,5.13,72.75,0.39,64.98,102229.7,171.37,0.0
2024-10-02T12:00:00Z,2024-10-03T16:00:00Z,,52.6416477,1.3509559,13.88,2.26,4.24,63.45,0.0,73.59,102214.16,67.97,0.0
2024-10-02T12:00:00Z,2024-10-03T17:00:00Z,,52.6416477,1.3509559,12.48,1.57,4.3,58.2,0.0,79.49,102232.81,3.95,0.0
2024-10-02T12:00:00Z,2024-10-03T18:00:00Z,,52.6416477,1.3509559,11.08,1.11,4.0,62.91,0.0,80.59,102263.9,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T19:00:00Z,,52.6416477,1.3509559,10.33,0.97,3.84,68.04,0.0,81.69,102288.77,0.13,0.0
2024-10-02T12:00:00Z,2024-10-03T20:00:00Z,,52.6416477,1.3509559,9.96,0.76,3.18,69.75,0.0,82.08,102304.31,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T21:00:00Z,,52.6416477,1.3509559,9.69,0.85,3.14,56.82,0.09,83.49,102304.31,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T22:00:00Z,,52.6416477,1.3509559,9.69,0.7,3.29,78.35,0.0,81.45,102291.88,0.4,0.0
2024-10-02T12:00:00Z,2024-10-03T23:00:00Z,,52.6416477,1.3509559,9.69,0.59,2.03,91.3,0.0,80.04,102276.34,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T00:00:00Z,,52.6416477,1.3509559,8.93,0.93,0.93,62.49,0.0,81.53,102267.01,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T01:00:00Z,,52.6416477,1.3509559,7.64,1.11,2.12,12.01,0.04,88.83,102245.25,0.27,0.0
2024-10-02T12:00:00Z,2024-10-04T02:00:00Z,,52.6416477,1.3509559,7.43,1.06,2.91,13.75,0.0,89.14,102226.59,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T03:00:00Z,,52.6416477,1.3509559,7.64,0.58,2.95,34.45,0.0,90.55,102211.05,0.36,0.0
2024-10-02T12:00:00Z,2024-10-04T04:00:00Z,,52.6416477,1.3509559,7.97,0.7,3.27,51.36,0.13,92.59,102217.27,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T05:00:00Z,,52.6416477,1.3509559,8.4,0.72,3.21,66.09,0.21,92.59,102211.05,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T06:00:00Z,,52.6416477,1.3509559,8.72,0.75,2.96,68.0,0.24,92.59,102207.95,28.69,0.0
2024-10-02T12:00:00Z,2024-10-04T07:00:00Z,,52.6416477,1.3509559,9.04,0.65,2.8,70.92,0.34,92.75,102232.81,118.25,0.0
2024-10-02T12:00:00Z,2024-10-04T08:00:00Z,,52.6416477,1.3509559,10.55,0.46,2.37,80.52,0.57,91.18,102254.57,188.13,0.0
2024-10-02T12:00:00Z,2024-10-04T09:00:00Z,,52.6416477,1.3509559,12.59,1.13,2.42,121.91,0.69,87.1,102273.23,278.85,0.0
2024-10-02T12:00:00Z,2024-10-04T10:00:00Z,,52.6416477,1.3509559,14.15,1.82,2.17,147.35,0.46,77.26,102242.14,356.4,0.0
2024-10-02T12:00:00Z,2024-10-04T11:00:00Z,,52.6416477,1.3509559,14.85,3.35,4.92,146.78,0.61,68.0,102201.73,368.11,0.0
2024-10-02T12:00:00Z,2024-10-04T12:00:00Z,,52.6416477,1.3509559,14.98,3.55,5.18,148.0,0.53,65.92,102170.64,360.26,0.0
2024-10-02T12:00:00Z,2024-10-04T13:00:00Z,,52.6416477,1.3509559,14.96,3.47,5.0,151.48,0.4,66.16,102134.89,326.83,0.0
2024-10-02T12:00:00Z,2024-10-04T14:00:00Z,,52.6416477,1.3509559,14.82,3.12,4.43,154.1,0.43,66.63,102110.02,259.08,0.0
2024-10-02T12:00:00Z,2024-10-04T15:00:00Z,,52.6416477,1.3509559,14.42,2.79,4.15,155.53,0.46,68.36,102085.15,163.75,0.0
2024-10-02T12:00:00Z,2024-10-04T16:00:00Z,,52.6416477,1.3509559,13.64,2.13,3.94,149.77,0.09,74.08,102077.38,62.56,0.0
2024-10-02T12:00:00Z,2024-10-04T17:00:00Z,,52.6416477,1.3509559,12.05,1.57,4.12,150.11,0.03,81.3,102100.7,3.42,0.0
2024-10-02T12:00:00Z,2024-10-04T18:00:00Z,,52.6416477,1.3509559,10.44,1.4,4.46,149.47,0.16,84.59,102103.8,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T19:00:00Z,,52.6416477,1.3509559,9.42,1.3,4.51,150.17,0.0,86.0,102105.36,0.75,0.0
2024-10-02T12:00:00Z,2024-10-04T20:00:00Z,,52.6416477,1.3509559,8.72,1.25,4.65,152.45,0.0,87.57,102105.36,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T21:00:00Z,,52.6416477,1.3509559,8.4,1.18,4.65,158.6,0.06,88.67,102110.02,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T22:00:00Z,,52.6416477,1.3509559,8.07,1.1,4.58,171.31,0.48,89.77,102085.15,0.44,0.0
2024-10-02T12:00:00Z,2024-10-04T23:00:00Z,,52.6416477,1.3509559,8.07,1.05,4.62,174.96,0.88,89.46,102046.3,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T00:00:00Z,,52.6416477,1.3509559,7.86,0.95,4.6,180.45,1.0,88.51,102002.0,2.04,0.0
2024-10-02T12:00:00Z,2024-10-05T01:00:00Z,,52.6416477,1.3509559,7.86,0.86,4.25,189.86,1.0,87.73,101968.97,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T02:00:00Z,,52.6416477,1.3509559,7.75,0.83,3.82,200.86,1.0,87.26,101931.42,0.0,0.0
