ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.5214863,1.5706825,13.8,3.68,7.41,166.21,1.0,93.38,99326.24,0.44,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.5214863,1.5706825,13.56,3.47,7.0,168.39,1.0,93.69,99276.51,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.5214863,1.5706825,13.45,3.19,6.75,167.13,1.0,94.0,99201.9,1.38,0.02
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.5214863,1.5706825,13.29,3.03,6.66,168.0,1.0,94.32,99152.16,0.05,0.0
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.5214863,1.5706825,13.1,3.05,6.77,173.21,1.0,94.95,99052.68,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.5214863,1.5706825,13.02,2.86,6.19,176.24,1.0,94.63,99002.95,0.09,0.03
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.5214863,1.5706825,12.97,2.52,5.77,176.68,1.0,94.95,98953.2,1.6,0.0
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.5214863,1.5706825,12.54,2.53,5.91,182.45,1.0,95.26,98878.6,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.5214863,1.5706825,12.32,2.38,5.98,184.07,1.0,95.26,98853.73,15.08,0.0
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.5214863,1.5706825,12.38,2.09,5.56,180.0,1.0,95.57,98828.86,69.88,0.0
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.5214863,1.5706825,13.4,2.09,4.33,183.51,1.0,93.06,98803.99,140.38,0.09
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.5214863,1.5706825,14.34,2.69,3.83,207.29,1.0,88.36,98779.12,199.17,0.9
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.5214863,1.5706825,14.57,2.22,2.79,205.65,1.0,87.89,98754.26,205.96,1.23
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.5214863,1.5706825,14.61,2.02,2.4,218.0,1.0,88.83,98754.26,266.08,0.84
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.5214863,1.5706825,15.24,1.78,2.0,254.81,0.97,86.32,98704.52,228.93,0.27
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.5214863,1.5706825,15.12,2.26,2.61,258.38,0.79,83.96,98704.52,200.64,0.0
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.5214863,1.5706825,15.33,2.63,3.14,285.18,0.86,81.85,98704.52,184.72,0.02
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.5214863,1.5706825,15.26,2.65,3.39,307.36,0.73,82.47,98704.52,96.93,0.07
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.5214863,1.5706825,14.61,2.7,3.86,330.11,0.85,85.38,98704.52,25.05,0.05
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.5214863,1.5706825,13.59,2.04,3.71,329.69,0.62,91.65,98754.26,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.5214863,1.5706825,12.48,1.71,4.15,326.1,0.35,94.32,98779.12,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.5214863,1.5706825,11.73,1.78,4.76,318.88,0.4,93.69,98779.12,0.18,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.5214863,1.5706825,11.46,2.41,5.88,322.75,0.81,96.2,98779.12,0.67,0.0
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.5214863,1.5706825,11.73,3.01,6.61,338.4,1.0,96.51,98754.26,1.29,0.0
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.5214863,1.5706825,12.11,2.97,6.54,341.93,1.0,96.2,98754.26,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.5214863,1.5706825,12.38,3.39,6.58,344.97,1.0,95.57,98754.26,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.5214863,1.5706825,12.78,4.18,7.59,352.14,1.0,93.06,98754.26,0.62,0.04
2024-10-07T00:00:00Z,2024-10-10T01:00:00Z,52.5214863,1.5706825,12.91,5.32,9.1,359.21,1.0,91.65,98803.99,0.0,0.19
2024-10-07T00:00:00Z,2024-10-10T02:00:00Z,52.5214863,1.5706825,12.99,6.92,11.36,2.17,1.0,89.3,98803.99,0.0,0.11
2024-10-07T00:00:00Z,2024-10-10T03:00:00Z,52.5214863,1.5706825,12.89,7.88,12.86,0.16,1.0,84.12,98853.73,0.75,0.08
2024-10-07T00:00:00Z,2024-10-10T04:00:00Z,52.5214863,1.5706825,12.43,8.66,13.98,356.45,1.0,83.02,98928.34,2.13,0.02
2024-10-07T00:00:00Z,2024-10-10T05:00:00Z,52.5214863,1.5706825,12.05,8.81,14.32,353.68,1.0,81.61,99027.81,0.18,0.02
2024-10-07T00:00:00Z,2024-10-10T06:00:00Z,52.5214863,1.5706825,11.73,9.01,14.75,353.07,1.0,78.47,99152.16,34.42,0.01
2024-10-07T00:00:00Z,2024-10-10T09:00:00Z,52.5214863,1.5706825,10.98,8.54,13.52,342.0,0.92,69.81,99599.8,203.42,0.0
2024-10-07T00:00:00Z,2024-10-10T12:00:00Z,52.5214863,1.5706825,11.73,6.98,10.54,335.23,0.51,54.94,99972.84,132.5,0.14
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.5214863,1.5706825,9.36,6.73,10.44,330.56,1.0,74.81,100271.27,21.86,0.01
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.5214863,1.5706825,8.18,5.49,9.21,320.55,0.96,72.38,100557.26,1.73,0.0
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.5214863,1.5706825,6.46,4.14,7.77,304.85,0.66,83.81,100756.21,2.23,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.5214863,1.5706825,5.49,4.26,8.07,290.39,0.48,83.49,100905.43,0.4,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.5214863,1.5706825,3.66,4.3,9.14,279.85,0.0,82.63,101042.2,3.27,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.5214863,1.5706825,2.7,4.35,8.92,266.51,0.0,87.57,101147.9,111.84,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.5214863,1.5706825,6.24,5.54,7.95,268.19,0.0,79.26,101303.33,363.42,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.5214863,1.5706825,10.87,6.35,8.82,255.08,0.16,64.12,101303.33,313.96,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.5214863,1.5706825,11.73,6.08,9.08,255.96,0.2,60.28,101253.59,57.08,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.5214863,1.5706825,8.61,3.46,8.26,237.87,0.0,71.88,101259.81,2.88,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.5214863,1.5706825,7.21,4.24,9.5,230.02,0.0,77.26,101247.38,0.37,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.5214863,1.5706825,6.03,4.15,9.27,229.91,0.0,81.77,101203.85,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.8776682,1.1916542,14.15,4.23,7.37,198.32,0.89,97.14,99400.85,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.8776682,1.1916542,14.15,5.08,8.53,225.57,0.97,94.63,99450.59,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.8776682,1.1916542,13.56,6.26,10.3,244.34,0.93,92.12,99425.72,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.8776682,1.1916542,12.81,5.88,9.64,244.7,0.92,89.3,99550.06,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.8776682,1.1916542,12.43,5.35,9.34,241.92,0.72,93.69,99599.8,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.8776682,1.1916542,11.73,5.57,9.31,236.44,0.99,88.2,99674.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.8776682,1.1916542,11.14,5.01,8.55,221.03,0.87,93.38,99674.41,17.34,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.8776682,1.1916542,11.3,4.98,8.54,217.34,0.76,93.69,99724.15,88.28,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.8776682,1.1916542,12.32,5.36,8.4,216.05,0.81,89.14,99798.76,155.23,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.8776682,1.1916542,13.42,6.43,9.4,221.91,0.89,84.91,99823.62,235.58,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.8776682,1.1916542,14.81,7.31,10.68,222.97,0.85,76.16,99823.62,285.68,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.8776682,1.1916542,15.71,7.13,10.38,217.56,0.93,71.83,99798.76,318.49,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.8776682,1.1916542,16.61,6.83,10.02,217.43,1.0,66.32,99798.76,360.31,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.8776682,1.1916542,17.14,6.8,9.74,217.27,0.18,64.2,99798.76,318.76,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.8776682,1.1916542,17.48,5.93,8.71,216.52,0.66,61.69,99823.62,252.47,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.8776682,1.1916542,17.46,5.12,7.76,210.93,0.69,61.85,99798.76,154.61,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.8776682,1.1916542,16.83,3.55,6.16,198.77,0.16,67.57,99773.88,51.86,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.8776682,1.1916542,15.42,2.28,5.66,186.06,0.17,74.65,99773.88,0.78,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.8776682,1.1916542,13.96,2.88,7.41,177.42,0.06,81.14,99798.76,0.13,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.8776682,1.1916542,13.02,3.0,7.35,176.65,0.0,88.04,99798.76,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.8776682,1.1916542,12.38,3.5,7.81,172.54,0.98,93.38,99823.62,0.22,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.8776682,1.1916542,11.95,2.3,6.25,178.3,1.0,94.32,99823.62,0.31,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.8776682,1.1916542,11.3,1.75,5.55,167.82,1.0,93.69,99749.02,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.8776682,1.1916542,11.03,1.53,5.02,154.38,1.0,93.06,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.8776682,1.1916542,11.03,1.59,5.56,129.03,0.98,91.97,99649.54,0.18,0.03
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.8776682,1.1916542,11.68,1.32,5.41,120.57,0.98,93.38,99649.54,0.0,0.65
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.8776682,1.1916542,12.32,1.68,5.45,129.98,1.0,95.57,99599.8,0.0,1.36
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.8776682,1.1916542,12.91,2.44,5.98,131.74,1.0,94.63,99525.2,0.98,0.09
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.8776682,1.1916542,12.89,2.97,6.65,143.65,1.0,95.26,99475.45,0.0,0.01
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.8776682,1.1916542,12.86,2.97,6.3,154.65,1.0,96.83,99425.72,0.05,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.8776682,1.1916542,12.78,2.69,6.12,155.31,1.0,97.14,99400.85,15.52,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.8776682,1.1916542,12.94,3.14,6.62,167.07,1.0,97.14,99450.59,75.56,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.8776682,1.1916542,13.67,3.7,5.54,187.92,1.0,92.75,99525.2,122.56,0.0
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.8776682,1.1916542,14.2,4.41,6.32,204.3,0.96,88.36,99550.06,220.55,0.0
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.8776682,1.1916542,15.12,4.78,6.67,202.29,1.0,82.16,99550.06,249.32,0.0
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.8776682,1.1916542,15.73,4.66,6.55,190.13,1.0,77.06,99500.33,279.83,0.0
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.8776682,1.1916542,16.62,5.38,7.73,189.96,0.95,71.14,99450.59,213.63,0.04
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.8776682,1.1916542,16.65,5.01,7.13,187.75,0.7,75.65,99450.59,279.34,0.02
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.8776682,1.1916542,17.0,4.71,6.63,186.75,0.49,74.3,99400.85,216.56,0.04
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.8776682,1.1916542,16.66,4.43,6.58,200.17,0.71,74.96,99400.85,126.9,0.07
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.8776682,1.1916542,15.7,3.82,5.93,193.74,0.57,80.04,99400.85,42.79,0.02
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.8776682,1.1916542,14.47,2.46,5.23,166.01,0.33,87.1,99400.85,0.84,0.0
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.8776682,1.1916542,13.59,2.32,6.23,172.4,0.77,90.87,99400.85,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.8776682,1.1916542,13.21,3.02,7.24,170.13,1.0,89.77,99375.98,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.8776682,1.1916542,12.78,3.19,7.37,170.49,0.92,91.97,99351.11,0.98,0.0
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.8776682,1.1916542,12.48,3.56,8.19,166.33,0.7,92.59,99351.11,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.8776682,1.1916542,12.38,3.7,8.25,161.27,0.94,94.95,99301.38,1.2,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.8776682,1.1916542,12.43,3.46,7.48,159.25,0.99,96.51,99251.63,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.8776682,1.1916542,12.54,3.41,7.24,158.13,1.0,96.83,99177.03,0.31,0.0
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.8776682,1.1916542,12.54,3.41,7.08,159.9,1.0,96.51,99102.42,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.8776682,1.1916542,12.38,3.29,6.88,161.18,1.0,96.2,99027.81,0.22,0.0
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.8776682,1.1916542,12.16,2.72,6.13,162.08,1.0,96.51,98978.08,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.8776682,1.1916542,12.0,2.56,5.78,164.17,1.0,97.14,98928.34,0.93,0.0
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.8776682,1.1916542,11.68,2.01,4.99,171.75,0.85,97.77,98853.73,0.4,0.0
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.8776682,1.1916542,11.41,1.49,4.37,172.14,1.0,98.08,98828.86,9.76,0.0
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.8776682,1.1916542,11.3,1.29,3.94,173.39,1.0,98.4,98828.86,66.95,0.0
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.8776682,1.1916542,12.27,1.18,2.62,170.28,1.0,96.51,98828.86,104.6,0.0
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.8776682,1.1916542,13.42,1.97,2.43,195.95,1.0,88.98,98803.99,133.95,0.21
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.8776682,1.1916542,13.88,0.39,0.41,225.54,1.0,89.3,98779.12,188.31,1.56
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.8776682,1.1916542,14.12,0.61,0.69,12.58,1.0,89.46,98754.26,178.82,0.55
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.8776682,1.1916542,14.39,0.8,0.89,16.27,0.99,87.1,98704.52,228.17,0.24
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.8776682,1.1916542,14.57,2.42,2.76,357.4,0.94,87.57,98704.52,216.56,0.22
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.8776682,1.1916542,14.28,3.06,3.62,348.68,0.82,88.04,98704.52,159.45,0.03
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.8776682,1.1916542,14.07,3.04,3.88,340.22,0.71,86.95,98704.52,116.44,0.0
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.8776682,1.1916542,13.83,2.75,3.84,337.36,0.71,86.47,98754.26,39.6,0.0
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.8776682,1.1916542,12.86,2.33,4.37,329.13,0.56,92.44,98754.26,0.13,0.0
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.8776682,1.1916542,12.27,3.02,6.25,336.61,0.63,95.89,98779.12,0.53,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.8776682,1.1916542,12.32,3.24,6.31,346.99,0.65,94.32,98803.99,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.8776682,1.1916542,12.43,4.05,7.65,353.0,0.86,94.32,98779.12,1.69,0.0
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.8776682,1.1916542,12.7,4.98,8.62,0.4,0.85,93.06,98803.99,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.8776682,1.1916542,12.78,6.65,10.56,4.47,1.0,92.59,98803.99,0.22,0.0
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.8776682,1.1916542,12.75,7.05,11.17,7.37,1.0,91.34,98803.99,1.2,0.01
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.8776682,1.1916542,12.7,7.79,12.42,11.31,1.0,89.93,98828.86,0.0,0.3
2024-10-07T00:00:00Z,2024-10-10T01:00:00Z,52.8776682,1.1916542,12.62,8.66,13.81,11.27,1.0,86.95,98903.47,0.22,0.18
2024-10-07T00:00:00Z,2024-10-10T02:00:00Z,52.8776682,1.1916542,12.27,9.36,14.78,7.98,1.0,86.0,98953.2,0.0,0.1
2024-10-07T00:00:00Z,2024-10-10T03:00:00Z,52.8776682,1.1916542,11.95,10.18,16.09,5.62,1.0,84.28,99002.95,0.0,0.25
2024-10-07T00:00:00Z,2024-10-10T04:00:00Z,52.8776682,1.1916542,11.52,10.24,16.16,2.5,1.0,83.34,99077.55,0.98,0.14
2024-10-07T00:00:00Z,2024-10-10T05:00:00Z,52.8776682,1.1916542,11.25,10.44,16.43,358.56,1.0,79.89,99177.03,0.0,0.03
2024-10-07T00:00:00Z,2024-10-10T06:00:00Z,52.8776682,1.1916542,10.82,10.68,16.75,355.3,1.0,78.94,99276.51,31.11,0.02
2024-10-07T00:00:00Z,2024-10-10T09:00:00Z,52.8776682,1.1916542,10.17,9.22,14.23,348.78,0.97,67.49,99699.28,173.53,0.05
2024-10-07T00:00:00Z,2024-10-10T12:00:00Z,52.8776682,1.1916542,10.44,7.15,11.24,343.97,0.84,56.51,100022.58,172.36,0.0
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.8776682,1.1916542,9.2,7.29,11.23,329.17,0.97,69.38,100296.13,32.4,0.0
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.8776682,1.1916542,7.64,7.0,11.34,326.36,0.82,76.43,100582.13,1.14,0.0
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.8776682,1.1916542,7.32,6.28,10.25,323.21,0.69,76.83,100781.08,1.82,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.8776682,1.1916542,6.03,4.16,8.33,293.14,0.04,75.61,100880.55,3.03,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.8776682,1.1916542,3.66,3.83,8.62,272.03,0.0,88.04,101004.91,0.34,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.8776682,1.1916542,2.48,4.03,9.4,266.8,0.0,88.2,101104.38,108.91,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.8776682,1.1916542,6.35,5.3,7.93,255.15,0.01,78.55,101241.16,358.93,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.8776682,1.1916542,10.71,6.68,9.44,256.93,0.24,64.36,101222.51,309.37,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.8776682,1.1916542,11.41,6.56,10.24,258.95,0.36,56.83,101185.2,59.03,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.8776682,1.1916542,8.61,4.78,9.64,229.09,0.3,71.12,101172.77,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.8776682,1.1916542,6.68,4.66,9.47,229.33,0.0,80.28,101166.55,2.72,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.8776682,1.1916542,5.6,5.19,9.89,226.63,0.16,82.55,101104.38,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.0780721,-0.0113488,13.59,5.41,9.04,233.68,0.95,90.87,99525.2,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.0780721,-0.0113488,13.4,5.5,9.25,241.65,0.85,88.98,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.0780721,-0.0113488,12.32,4.77,8.68,234.76,0.38,83.34,99624.67,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.0780721,-0.0113488,11.57,4.2,7.9,225.27,0.82,91.81,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.0780721,-0.0113488,11.62,3.92,7.85,218.13,0.84,91.97,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.0780721,-0.0113488,11.68,4.04,8.07,214.43,1.0,92.28,99749.02,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.0780721,-0.0113488,11.84,4.14,7.8,205.16,1.0,92.75,99749.02,14.85,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.0780721,-0.0113488,11.89,4.21,7.88,201.33,0.57,93.06,99798.76,92.18,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.0780721,-0.0113488,13.02,5.29,8.31,209.03,0.62,89.14,99873.36,189.73,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.0780721,-0.0113488,14.26,5.79,8.48,215.24,0.47,81.93,99873.36,256.42,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.0780721,-0.0113488,15.41,5.7,8.2,211.42,1.0,75.3,99873.36,310.87,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.0780721,-0.0113488,16.16,6.41,9.11,212.51,0.95,69.81,99848.49,357.33,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.0780721,-0.0113488,17.24,5.98,8.51,211.28,0.39,63.88,99823.62,364.61,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.0780721,-0.0113488,17.89,5.72,8.17,211.14,0.28,59.81,99798.76,344.83,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.0780721,-0.0113488,18.0,5.33,7.56,204.84,0.05,61.53,99798.76,282.22,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.0780721,-0.0113488,18.05,5.31,7.86,196.24,0.28,59.02,99749.02,167.92,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.0780721,-0.0113488,17.0,5.06,7.98,191.57,0.12,66.0,99749.02,62.86,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.0780721,-0.0113488,15.64,3.84,7.08,184.06,0.0,74.45,99724.15,1.87,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.0780721,-0.0113488,14.04,3.1,7.11,173.83,0.05,83.02,99724.15,0.22,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.0780721,-0.0113488,13.13,3.21,7.47,164.61,0.13,88.98,99724.15,0.13,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.0780721,-0.0113488,12.83,2.55,5.8,157.25,0.67,87.1,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.0780721,-0.0113488,12.38,2.59,6.1,147.56,1.0,87.73,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.0780721,-0.0113488,12.38,2.58,6.27,132.73,1.0,88.98,99624.67,0.0,0.22
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.0780721,-0.0113488,12.59,3.17,7.15,132.98,1.0,89.93,99574.93,0.0,3.82
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.0780721,-0.0113488,12.59,2.05,4.86,138.48,1.0,93.69,99525.2,0.0,1.82
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.0780721,-0.0113488,12.67,2.7,5.59,126.16,0.98,95.57,99500.33,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.0780721,-0.0113488,12.83,3.14,6.45,143.95,0.93,95.26,99450.59,0.67,0.0
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.0780721,-0.0113488,12.94,3.34,6.78,149.3,1.0,95.57,99400.85,0.0,0.03
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.0780721,-0.0113488,13.07,4.0,7.38,165.19,1.0,94.95,99351.11,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.0780721,-0.0113488,12.91,4.13,7.54,180.48,1.0,94.63,99351.11,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.0780721,-0.0113488,12.67,3.55,6.9,186.09,0.96,94.63,99351.11,12.77,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.0780721,-0.0113488,12.78,3.47,6.58,180.49,0.69,93.69,99400.85,76.44,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.0780721,-0.0113488,13.59,4.07,6.61,175.13,0.88,90.08,99450.59,147.96,0.02
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.0780721,-0.0113488,14.8,5.44,8.28,173.71,0.89,84.59,99450.59,221.48,0.13
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.0780721,-0.0113488,15.27,5.59,8.09,181.16,0.64,82.4,99450.59,308.87,0.01
